
  ___  ____  ____  ____  ____ ®
 /__    /   ____/   /   ____/      18.0
___/   /   /___/   /   /___/       MP—Parallel Edition

 Statistics and Data Science       Copyright 1985-2023 StataCorp LLC
                                   StataCorp
                                   4905 Lakeway Drive
                                   College Station, Texas 77845 USA
                                   800-STATA-PC        https://www.stata.com
                                   979-696-4600        stata@stata.com

Stata license: 5-user 16-core network perpetual
Serial number: 501806317788
  Licensed to: UCLA Anderson School of Management
               Los Angeles, CA

Notes:
      1. Stata is running in batch mode.
      2. Unicode is supported; see help unicode_advice.
      3. More than 2 billion observations are allowed; see help obs_advice.
      4. Maximum number of variables is set to 5,000 but can be increased;
          see help set_maxvar.

. do /mnt/phd/jihu/VaxDemandDistance/Demand/datawork/geonear_pharmacies.do /exp
> ort/storage_covidvaccine/Data/Intermediate/blk_coords.dta /export/storage_cov
> idvaccine/Result/MNL_partial_new/M5_K10000_4q/Coffee//vaccinated/ca_Coffee_lo
> cations_total_10000_5_4q_mnl_A800.dta /export/storage_covidvaccine/Result/MNL
> _partial_new/M5_K10000_4q/Coffee//vaccinated/ca_blk_Coffee_dist_total_10000_5
> _4q_mnl_A800.csv 3000 50 

. // NOTE: rename the input data's latitude and longitude variables to "latitud
> e" and "longitude" before running this script.
. cap log close

. // JINGYUAN: commented out log file so that we won't be writing on the same l
> og file
. // log using "geonear.log", replace
. 
. *Pass in parameters.
. local baselocs "`1'"

. local nborlocs "`2'"

. local outpath "`3'"

. local within "`4'"

. local limit "`5'"

. 
. if "`within'" == "" local within 200 //max distance in km to search for neigh
> bors

. if "`limit'" == "" local limit 300 //max number of neighbors to return

. 
. di "baselocs: `baselocs'"
baselocs: /export/storage_covidvaccine/Data/Intermediate/blk_coords.dta

. di "nborlocs: `nborlocs'"
nborlocs: /export/storage_covidvaccine/Result/MNL_partial_new/M5_K10000_4q/Coff
> ee//vaccinated/ca_Coffee_locations_total_10000_5_4q_mnl_A800.dta

. di "outpath: `outpath'"
outpath: /export/storage_covidvaccine/Result/MNL_partial_new/M5_K10000_4q/Coffe
> e//vaccinated/ca_blk_Coffee_dist_total_10000_5_4q_mnl_A800.csv

. di "within: `within'"
within: 3000

. di "limit: `limit'"
limit: 50

. 
. use "`baselocs'", clear

. 
. ds
latitude   longitude  blkid

. 
. geonear blkid latitude longitude using "`nborlocs'", neighbors(id latitude lo
> ngitude) long within(`within') limit(`limit')

current   base    nbor      ops in       cumul   cumul %     remaining
 region   locs    locs      region     ops (M)    % done    (hh:mm:ss)
   296      10   4,835      48,350         8.2       0.5      00:36:54
   651       8   4,835      38,680        18.4       1.0      00:32:50
  1001       4   4,835      19,340        28.9       1.6      00:31:10
  1342       7   4,835      33,845        39.7       2.2      00:30:01
  1671       8   4,835      38,680        50.3       2.8      00:29:27
  2014       8   4,835      38,680        60.6       3.3      00:29:12
  2350       5   4,835      24,175        71.0       3.9      00:28:53
  2690       5   4,835      24,175        81.5       4.5      00:28:35
  3030       6   4,835      29,010        92.1       5.0      00:28:17
  3358       8   4,835      38,680       103.0       5.6      00:27:55
  3702       3   4,835      14,505       113.9       6.2      00:27:35
  4003       9   4,835      43,515       123.0       6.7      00:27:44
  4275      10   4,835      48,350       131.1       7.2      00:28:02
  4535       6   4,835      29,010       139.1       7.6      00:28:19
  4792       8   4,835      38,680       147.5       8.1      00:28:29
  5057       7   4,835      33,845       155.8       8.5      00:28:37
  5315       3   4,835      14,505       163.8       9.0      00:28:48
  5544       8   4,835      38,680       170.6       9.3      00:29:10
  5736      10   4,835      48,350       176.3       9.7      00:29:41
  5965       5   4,835      24,175       183.4      10.1      00:29:54
  6202       5   4,835      24,175       190.8      10.5      00:30:02
  6447       7   4,835      33,845       198.3      10.9      00:30:08
  6700       8   4,835      38,680       205.9      11.3      00:30:12
  6938       5   4,835      24,175       213.3      11.7      00:30:17
  7241       6   4,835      29,010       222.4      12.2      00:30:05
  7515       9   4,835      43,515       231.2      12.7      00:29:56
  7773       9   4,835      43,515       239.4      13.1      00:29:52
  8023       6   4,835      29,010       247.8      13.6      00:29:46
  8289       7   4,835      33,845       256.5      14.1      00:29:36
  8542      10   4,835      48,350       265.1      14.5      00:29:29
  8797       6   4,835      29,010       273.3      15.0      00:29:23
  9058       6   4,835      29,010       281.9      15.5      00:29:15
  9282       5   4,835      24,175       289.5      15.9      00:29:14
  9498       9   4,835      43,515       296.6      16.3      00:29:15
  9725       6   4,835      29,010       304.3      16.7      00:29:12
  9948       8   4,835      38,680       311.3      17.1      00:29:13
 10186       7   4,835      33,845       318.3      17.4      00:29:15
 10404       7   4,835      33,845       325.0      17.8      00:29:17
 10662       6   4,835      29,010       333.0      18.3      00:29:10
 10937       5   4,835      24,175       341.6      18.7      00:28:60
 11178       9   4,835      43,515       349.2      19.1      00:28:56
 11382       8   4,835      38,680       355.6      19.5      00:28:59
 11573       8   4,835      38,680       361.5      19.8      00:29:04
 11803       8   4,835      38,680       368.9      20.2      00:28:60
 12020      10   4,835      48,350       375.8      20.6      00:28:59
 12240       3   4,835      14,505       382.8      21.0      00:28:56
 12526       6   4,835      29,010       391.8      21.5      00:28:42
 12840      10   4,835      48,350       401.3      22.0      00:28:26
 13144       6   4,835      29,010       410.9      22.5      00:28:09
 13448       6   4,835      29,010       420.9      23.1      00:27:51
 13654       9   4,835      43,515       427.8      23.5      00:27:49
 13857       6   4,835      29,010       434.2      23.8      00:27:49
 14113      10   4,835      48,350       442.1      24.2      00:27:41
 14374       8   4,835      38,680       450.8      24.7      00:27:29
 14648       6   4,835      29,010       459.6      25.2      00:27:17
 14926       8   4,835      38,680       468.5      25.7      00:27:04
 15214       6   4,835      29,010       478.2      26.2      00:26:48
 15509       2   4,835       9,670       487.6      26.7      00:26:33
 15803       7   4,835      33,845       497.1      27.2      00:26:19
 16087       7   4,835      33,845       506.8      27.8      00:26:03
 16388       8   4,835      38,680       516.8      28.3      00:25:47
 16629       7   4,835      33,845       524.4      28.7      00:25:40
 16855       5   4,835      24,175       531.7      29.1      00:25:35
 17060       8   4,835      38,680       538.4      29.5      00:25:32
 17268      10   4,835      48,350       545.2      29.9      00:25:28
 17462       9   4,835      43,515       551.7      30.2      00:25:26
 17656      10   4,835      48,350       558.3      30.6      00:25:23
 17910       6   4,835      29,010       566.2      31.0      00:25:14
 18190      10   4,835      48,350       575.5      31.5      00:25:00
 18487       8   4,835      38,680       584.6      32.0      00:24:48
 18684       7   4,835      33,845       591.3      32.4      00:24:44
 18900       4   4,835      19,340       598.4      32.8      00:24:38
 19139       6   4,835      29,010       606.6      33.2      00:24:29
 19407       5   4,835      24,175       615.4      33.7      00:24:17
 19689      10   4,835      48,350       625.0      34.3      00:24:02
 19972       6   4,835      29,010       634.6      34.8      00:23:48
 20264       3   4,835      14,505       644.2      35.3      00:23:34
 20527       9   4,835      43,515       652.9      35.8      00:23:23
 20743       7   4,835      33,845       660.0      36.2      00:23:17
 20953       7   4,835      33,845       667.0      36.6      00:23:11
 21195       7   4,835      33,845       674.3      37.0      00:23:05
 21446       6   4,835      29,010       681.8      37.4      00:22:57
 21681       7   4,835      33,845       688.9      37.8      00:22:51
 21927       6   4,835      29,010       696.5      38.2      00:22:43
 22176       8   4,835      38,680       703.8      38.6      00:22:36
 22417       8   4,835      38,680       711.1      39.0      00:22:29
 22661       8   4,835      38,680       718.7      39.4      00:22:21
 22965       9   4,835      43,515       727.7      39.9      00:22:09
 23259       8   4,835      38,680       737.3      40.4      00:21:55
 23560       7   4,835      33,845       746.2      40.9      00:21:43
 23854       5   4,835      24,175       755.8      41.4      00:21:29
 24173       3   4,835      14,505       765.4      42.0      00:21:16
 24468       9   4,835      43,515       774.6      42.5      00:21:03
 24673       7   4,835      33,845       781.4      42.8      00:20:57
 24950       7   4,835      33,845       789.9      43.3      00:20:47
 25240       8   4,835      38,680       799.3      43.8      00:20:34
 25511       7   4,835      33,845       808.2      44.3      00:20:22
 25704      10   4,835      48,350       814.1      44.6      00:20:19
