
  ___  ____  ____  ____  ____ ®
 /__    /   ____/   /   ____/      18.0
___/   /   /___/   /   /___/       MP—Parallel Edition

 Statistics and Data Science       Copyright 1985-2023 StataCorp LLC
                                   StataCorp
                                   4905 Lakeway Drive
                                   College Station, Texas 77845 USA
                                   800-STATA-PC        https://www.stata.com
                                   979-696-4600        stata@stata.com

Stata license: 5-user 16-core network perpetual
Serial number: 501806317788
  Licensed to: UCLA Anderson School of Management
               Los Angeles, CA

Notes:
      1. Stata is running in batch mode.
      2. Unicode is supported; see help unicode_advice.
      3. More than 2 billion observations are allowed; see help obs_advice.
      4. Maximum number of variables is set to 5,000 but can be increased;
          see help set_maxvar.

. do /mnt/phd/jihu/VaxDemandDistance/Demand/datawork/geonear_pharmacies.do /exp
> ort/storage_covidvaccine/Data/Intermediate/blk_coords.dta /export/storage_cov
> idvaccine/Result/MNL_partial_new/M5_K10000_4q/HighSchools//vaccinated/ca_High
> Schools_locations_total_10000_5_4q_mnl_A900.dta /export/storage_covidvaccine/
> Result/MNL_partial_new/M5_K10000_4q/HighSchools//vaccinated/ca_blk_HighSchool
> s_dist_total_10000_5_4q_mnl_A900.csv 3000 50 

. // NOTE: rename the input data's latitude and longitude variables to "latitud
> e" and "longitude" before running this script.
. cap log close

. // JINGYUAN: commented out log file so that we won't be writing on the same l
> og file
. // log using "geonear.log", replace
. 
. *Pass in parameters.
. local baselocs "`1'"

. local nborlocs "`2'"

. local outpath "`3'"

. local within "`4'"

. local limit "`5'"

. 
. if "`within'" == "" local within 200 //max distance in km to search for neigh
> bors

. if "`limit'" == "" local limit 300 //max number of neighbors to return

. 
. di "baselocs: `baselocs'"
baselocs: /export/storage_covidvaccine/Data/Intermediate/blk_coords.dta

. di "nborlocs: `nborlocs'"
nborlocs: /export/storage_covidvaccine/Result/MNL_partial_new/M5_K10000_4q/High
> Schools//vaccinated/ca_HighSchools_locations_total_10000_5_4q_mnl_A900.dta

. di "outpath: `outpath'"
outpath: /export/storage_covidvaccine/Result/MNL_partial_new/M5_K10000_4q/HighS
> chools//vaccinated/ca_blk_HighSchools_dist_total_10000_5_4q_mnl_A900.csv

. di "within: `within'"
within: 3000

. di "limit: `limit'"
limit: 50

. 
. use "`baselocs'", clear

. 
. ds
latitude   longitude  blkid

. 
. geonear blkid latitude longitude using "`nborlocs'", neighbors(id latitude lo
> ngitude) long within(`within') limit(`limit')

current   base    nbor      ops in       cumul   cumul %     remaining
 region   locs    locs      region     ops (M)    % done    (hh:mm:ss)
   336       4   4,935      19,740         9.6       0.5      00:32:23
   412       6   4,935      29,610        11.7       0.6      00:52:48
   588       6   4,935      29,610        17.0       0.9      00:54:38
   939       9   4,935      44,415        27.4       1.5      00:44:44
  1279       6   4,935      29,610        38.4       2.1      00:39:40
  1623       5   4,935      24,675        49.7       2.7      00:36:33
  1969      10   4,935      49,350        60.5       3.2      00:34:50
  2303       8   4,935      39,480        71.1       3.8      00:33:40
  2669       6   4,935      29,610        82.5       4.4      00:32:27
  3026       9   4,935      44,415        93.8       5.0      00:31:29
  3360       7   4,935      34,545       105.2       5.6      00:30:42
  3700       9   4,935      44,415       116.2       6.2      00:30:07
  4020       8   4,935      39,480       126.0       6.8      00:29:55
  4277       6   4,935      29,610       133.9       7.2      00:30:11
  4538       8   4,935      39,480       142.1       7.6      00:30:19
  4810       6   4,935      29,610       151.0       8.1      00:30:16
  5089       7   4,935      34,545       159.8       8.6      00:30:14
  5358       7   4,935      34,545       168.7       9.1      00:30:10
  5640       9   4,935      44,415       177.0       9.5      00:30:12
  5909       6   4,935      29,610       185.4      10.0      00:30:12
  6189       6   4,935      29,610       194.3      10.4      00:30:05
  6453       8   4,935      39,480       202.5      10.9      00:30:06
  6732      10   4,935      49,350       211.2      11.3      00:30:02
  6990       8   4,935      39,480       219.4      11.8      00:30:01
  7315       7   4,935      34,545       229.5      12.3      00:29:42
  7627       9   4,935      44,415       239.6      12.9      00:29:24
  7923       6   4,935      29,610       249.5      13.4      00:29:09
  8227       6   4,935      29,610       259.8      14.0      00:28:51
  8520       8   4,935      39,480       269.8      14.5      00:28:35
  8827       7   4,935      34,545       280.0      15.0      00:28:19
  9051       9   4,935      44,415       287.5      15.4      00:28:21
  9238       3   4,935      14,805       293.9      15.8      00:28:31
  9377       4   4,935      19,740       298.5      16.0      00:28:52
  9490       8   4,935      39,480       302.4      16.2      00:29:17
  9586       5   4,935      24,675       305.7      16.4      00:29:46
  9702       6   4,935      29,610       309.8      16.6      00:30:07
  9815       8   4,935      39,480       313.6      16.8      00:30:31
  9930       6   4,935      29,610       317.3      17.0      00:30:54
 10072       4   4,935      19,740       321.6      17.3      00:31:12
 10203       7   4,935      34,545       325.4      17.5      00:31:33
 10370       5   4,935      24,675       330.6      17.8      00:31:43
 10524       8   4,935      39,480       335.6      18.0      00:31:55
 10694       6   4,935      29,610       341.0      18.3      00:32:03
 10854       8   4,935      39,480       346.0      18.6      00:32:13
 11014       9   4,935      44,415       351.2      18.9      00:32:21
 11146       6   4,935      29,610       355.3      19.1      00:32:35
 11259       8   4,935      39,480       359.0      19.3      00:32:53
 11365       4   4,935      19,740       362.4      19.5      00:33:12
 11480       5   4,935      24,675       366.2      19.7      00:33:27
 11599       8   4,935      39,480       369.8      19.9      00:33:43
 11711       5   4,935      24,675       373.5      20.1      00:33:58
 11838       7   4,935      34,545       377.7      20.3      00:34:10
 11948       6   4,935      29,610       381.1      20.5      00:34:26
 12041       6   4,935      29,610       384.2      20.6      00:34:43
 12156       8   4,935      39,480       388.1      20.8      00:34:56
 12260       2   4,935       9,870       391.3      21.0      00:35:11
 12441       4   4,935      19,740       397.0      21.3      00:35:10
 12627       6   4,935      29,610       403.1      21.6      00:35:06
 12832       8   4,935      39,480       409.4      22.0      00:35:01
 13005       8   4,935      39,480       414.9      22.3      00:34:59
 13232       4   4,935      19,740       422.3      22.7      00:34:47
 13415       8   4,935      39,480       428.3      23.0      00:34:42
 13582       9   4,935      44,415       434.3      23.3      00:34:38
 13689       4   4,935      19,740       437.8      23.5      00:34:49
 13800      10   4,935      49,350       441.3      23.7      00:34:60
 13931       4   4,935      19,740       445.4      23.9      00:35:06
 14072       8   4,935      39,480       449.9      24.2      00:35:10
 14197       8   4,935      39,480       454.1      24.4      00:35:15
 14348      10   4,935      49,350       459.3      24.7      00:35:15
 14477       3   4,935      14,805       463.6      24.9      00:35:18
 14582       6   4,935      29,610       467.0      25.1      00:35:28
 14704       8   4,935      39,480       470.9      25.3      00:35:34
 14868       9   4,935      44,415       476.3      25.6      00:35:31
 15057      10   4,935      49,350       482.7      25.9      00:35:22
 15221       6   4,935      29,610       488.3      26.2      00:35:17
 15414       6   4,935      29,610       494.6      26.6      00:35:08
 15569       4   4,935      19,740       499.5      26.8      00:35:07
 15748       9   4,935      44,415       505.5      27.1      00:34:60
 15944       9   4,935      44,415       512.2      27.5      00:34:49
 16112      10   4,935      49,350       518.1      27.8      00:34:42
 16281       8   4,935      39,480       523.8      28.1      00:34:36
 16456       8   4,935      39,480       529.8      28.5      00:34:28
 16601       7   4,935      34,545       534.4      28.7      00:34:29
 16738      10   4,935      49,350       539.0      28.9      00:34:29
 16881       5   4,935      24,675       543.6      29.2      00:34:28
 16990       4   4,935      19,740       547.3      29.4      00:34:33
 17116      10   4,935      49,350       551.4      29.6      00:34:35
 17241       9   4,935      44,415       555.4      29.8      00:34:37
 17339      10   4,935      49,350       558.9      30.0      00:34:42
 17466       6   4,935      29,610       563.3      30.2      00:34:42
 17596       7   4,935      34,545       567.8      30.5      00:34:41
 17763       2   4,935       9,870       573.0      30.8      00:34:36
 17929       7   4,935      34,545       578.5      31.1      00:34:30
 18131       7   4,935      34,545       585.4      31.4      00:34:17
 18362       8   4,935      39,480       593.0      31.8      00:33:60
 18534       9   4,935      44,415       598.3      32.1      00:33:54
 18618       8   4,935      39,480       601.2      32.3      00:34:01
 18719       7   4,935      34,545       604.7      32.5      00:34:05
 18870       7   4,935      34,545       609.7      32.7      00:34:00
 19028       6   4,935      29,610       615.3      33.0      00:33:53
 19167       6   4,935      29,610       620.0      33.3      00:33:50
 19300       8   4,935      39,480       624.5      33.5      00:33:48
 19485       7   4,935      34,545       630.8      33.9      00:33:37
 19679       6   4,935      29,610       637.5      34.2      00:33:24
 19864       7   4,935      34,545       643.9      34.6      00:33:13
 20059      10   4,935      49,350       650.8      35.0      00:32:60
 20274      10   4,935      49,350       657.9      35.3      00:32:45
 20465       8   4,935      39,480       664.3      35.7      00:32:34
 20564       7   4,935      34,545       667.7      35.9      00:32:37
 20670       7   4,935      34,545       671.2      36.0      00:32:38
 20793       7   4,935      34,545       675.3      36.3      00:32:37
 20921       6   4,935      29,610       679.7      36.5      00:32:35
 21064       8   4,935      39,480       684.3      36.7      00:32:32
 21205      10   4,935      49,350       688.5      37.0      00:32:30
 21354       8   4,935      39,480       692.9      37.2      00:32:27
 21490      10   4,935      49,350       697.4      37.5      00:32:24
 21620       6   4,935      29,610       701.3      37.7      00:32:23
 21774       3   4,935      14,805       705.9      37.9      00:32:20
 21915       7   4,935      34,545       710.5      38.2      00:32:16
 22040       8   4,935      39,480       714.4      38.4      00:32:15
 22189       7   4,935      34,545       718.8      38.6      00:32:11
 22317      10   4,935      49,350       722.8      38.8      00:32:10
 22469      10   4,935      49,350       727.5      39.1      00:32:05
 22602       8   4,935      39,480       731.7      39.3      00:32:03
 22750       6   4,935      29,610       736.0      39.5      00:31:59
 22947       7   4,935      34,545       742.2      39.9      00:31:48
 23124       8   4,935      39,480       748.0      40.2      00:31:38
 23285       6   4,935      29,610       753.4      40.5      00:31:30
 23447       7   4,935      34,545       758.3      40.7      00:31:24
 23603       4   4,935      19,740       763.0      41.0      00:31:19
 23776      10   4,935      49,350       768.8      41.3      00:31:10
 23974      10   4,935      49,350       775.2      41.6      00:30:58
 24166       3   4,935      14,805       781.0      41.9      00:30:47
 24360       8   4,935      39,480       786.9      42.3      00:30:37
 24513       8   4,935      39,480       792.1      42.5      00:30:30
